density,agents,seed,method,success,expansions,cost,runtime
0.0,12,42,cardinal,1,192,60,0.14279
0.0,12,42,cardinal+bp,1,83,60,0.10753
0.0,12,42,linear,1,52,60,0.04241
0.0,12,42,linear+bp,1,78,60,0.08161
0.0,12,43,cardinal,1,11,74,0.00622
0.0,12,43,cardinal+bp,1,13,74,0.00834
0.0,12,43,linear,1,9,74,0.00523
0.0,12,43,linear+bp,1,9,74,0.00615
0.0,12,44,cardinal,1,34,58,0.0155
0.0,12,44,cardinal+bp,1,68,58,0.03845
0.0,12,44,linear,1,39,58,0.02287
0.0,12,44,linear+bp,1,68,58,0.03922
0.0,12,45,cardinal,1,12,75,0.00601
0.0,12,45,cardinal+bp,1,17,75,0.00848
0.0,12,45,linear,1,12,75,0.0069
0.0,12,45,linear+bp,1,14,75,0.00769
0.0,12,46,cardinal,1,12,70,0.00745
0.0,12,46,cardinal+bp,1,15,70,0.00723
0.0,12,46,linear,1,10,70,0.00656
0.0,12,46,linear+bp,1,15,70,0.00972
0.0,12,47,cardinal,1,10,62,0.00534
0.0,12,47,cardinal+bp,1,11,62,0.005
0.0,12,47,linear,1,11,62,0.00644
0.0,12,47,linear+bp,1,12,62,0.00608
0.0,12,48,cardinal,1,24,70,0.01736
0.0,12,48,cardinal+bp,1,31,70,0.02948
0.0,12,48,linear,1,15,70,0.01329
0.0,12,48,linear+bp,1,18,70,0.01858
0.0,12,49,cardinal,1,14,74,0.00619
0.0,12,49,cardinal+bp,1,15,74,0.00673
0.0,12,49,linear,1,13,74,0.00628
0.0,12,49,linear+bp,1,14,74,0.0071
0.0,14,0,cardinal,1,10,75,0.00515
0.0,14,0,cardinal+bp,1,13,75,0.00665
0.0,14,0,linear,1,10,75,0.00553
0.0,14,0,linear+bp,1,14,75,0.00834
0.0,14,1,cardinal,1,19,86,0.01143
0.0,14,1,cardinal+bp,1,15,86,0.00849
0.0,14,1,linear,1,14,86,0.00929
0.0,14,1,linear+bp,1,14,86,0.0087
0.0,14,2,cardinal,1,15,74,0.00851
0.0,14,2,cardinal+bp,1,19,74,0.01123
0.0,14,2,linear,1,18,74,0.01082
0.0,14,2,linear+bp,1,22,74,0.01414
0.0,14,3,cardinal,1,12,76,0.00523
0.0,14,3,cardinal+bp,1,12,76,0.00598
0.0,14,3,linear,1,11,76,0.00544
0.0,14,3,linear+bp,1,11,76,0.00563
0.0,14,4,cardinal,1,65,66,0.02707
0.0,14,4,cardinal+bp,1,45,66,0.0188
0.0,14,4,linear,1,14,66,0.00692
0.0,14,4,linear+bp,1,16,66,0.00813
0.0,14,5,cardinal,1,88,80,0.05576
0.0,14,5,cardinal+bp,1,63,80,0.04804
0.0,14,5,linear,1,37,80,0.02605
0.0,14,5,linear+bp,1,52,80,0.04498
0.0,14,6,cardinal,1,13,82,0.00832
0.0,14,6,cardinal+bp,1,15,82,0.00963
0.0,14,6,linear,1,13,82,0.00879
0.0,14,6,linear+bp,1,15,82,0.01001
0.0,14,7,cardinal,1,100,86,0.05142
0.0,14,7,cardinal+bp,1,152,86,0.09862
0.0,14,7,linear,1,288,86,0.15952
0.0,14,7,linear+bp,1,313,86,0.2222
0.0,14,8,cardinal,1,231,79,0.10859
0.0,14,8,cardinal+bp,1,276,79,0.15976
0.0,14,8,linear,1,321,79,0.16625
0.0,14,8,linear+bp,1,272,79,0.17684
0.0,14,9,cardinal,1,21,73,0.01365
0.0,14,9,cardinal+bp,1,25,73,0.01697
0.0,14,9,linear,1,18,73,0.01275
0.0,14,9,linear+bp,1,24,73,0.01994
0.0,14,10,cardinal,1,27,84,0.01633
0.0,14,10,cardinal+bp,1,34,84,0.02638
0.0,14,10,linear,1,34,84,0.0248
0.0,14,10,linear+bp,1,40,84,0.02861
0.0,14,11,cardinal,1,9,56,0.00406
0.0,14,11,cardinal+bp,1,9,56,0.0037
0.0,14,11,linear,1,9,56,0.00453
0.0,14,11,linear+bp,1,9,56,0.00478
0.0,14,12,cardinal,1,16,78,0.00741
0.0,14,12,cardinal+bp,1,17,78,0.00925
0.0,14,12,linear,1,18,78,0.00995
0.0,14,12,linear+bp,1,20,78,0.01276
0.0,14,13,cardinal,1,38,79,0.02318
0.0,14,13,cardinal+bp,1,38,79,0.02889
0.0,14,13,linear,1,40,79,0.03093
0.0,14,13,linear+bp,1,32,79,0.02834
0.0,14,14,cardinal,1,25,64,0.01352
0.0,14,14,cardinal+bp,1,28,64,0.01754
0.0,14,14,linear,1,20,64,0.01224
0.0,14,14,linear+bp,1,24,64,0.01614
0.0,14,15,cardinal,1,5,61,0.00192
0.0,14,15,cardinal+bp,1,6,61,0.00197
0.0,14,15,linear,1,5,61,0.00194
0.0,14,15,linear+bp,1,6,61,0.00214
0.0,14,16,cardinal,1,39,65,0.02501
0.0,14,16,cardinal+bp,1,23,65,0.01991
0.0,14,16,linear,1,14,65,0.01134
0.0,14,16,linear+bp,1,17,65,0.01511
0.0,14,17,cardinal,1,24,87,0.01375
0.0,14,17,cardinal+bp,1,42,87,0.02969
0.0,14,17,linear,1,22,87,0.0141
0.0,14,17,linear+bp,1,29,87,0.01837
0.0,14,18,cardinal,1,27,75,0.01407
0.0,14,18,cardinal+bp,1,30,75,0.0196
0.0,14,18,linear,1,23,75,0.01358
0.0,14,18,linear+bp,1,31,75,0.02132
0.0,14,19,cardinal,1,141,74,0.06722
0.0,14,19,cardinal+bp,1,63,74,0.03873
0.0,14,19,linear,1,49,74,0.02709
0.0,14,19,linear+bp,1,51,74,0.03221
0.0,14,20,cardinal,1,907,74,0.66533
0.0,14,20,cardinal+bp,1,496,74,0.52853
0.0,14,20,linear,1,78,74,0.05653
0.0,14,20,linear+bp,1,88,74,0.08733
0.0,14,21,cardinal,1,21,89,0.01158
0.0,14,21,cardinal+bp,1,26,89,0.01508
0.0,14,21,linear,1,38,89,0.02424
0.0,14,21,linear+bp,1,59,89,0.0392
0.0,14,22,cardinal,1,46,89,0.03065
0.0,14,22,cardinal+bp,1,36,89,0.03054
0.0,14,22,linear,1,40,89,0.02726
0.0,14,22,linear+bp,1,32,89,0.02959
0.0,14,23,cardinal,1,113,92,0.06313
0.0,14,23,cardinal+bp,1,37,92,0.0254
0.0,14,23,linear,1,41,92,0.02545
0.0,14,23,linear+bp,1,46,92,0.03355
0.0,14,24,cardinal,1,18,79,0.01002
0.0,14,24,cardinal+bp,1,21,79,0.01209
0.0,14,24,linear,1,20,79,0.01201
0.0,14,24,linear+bp,1,25,79,0.01364
0.0,14,25,cardinal,1,9,72,0.00355
0.0,14,25,cardinal+bp,1,9,72,0.0031
0.0,14,25,linear,1,10,72,0.00446
0.0,14,25,linear+bp,1,13,72,0.00545
0.0,14,26,cardinal,1,10,72,0.00569
0.0,14,26,cardinal+bp,1,11,72,0.00704
0.0,14,26,linear,1,11,72,0.00682
0.0,14,26,linear+bp,1,12,72,0.007
0.0,14,27,cardinal,1,26,79,0.01802
0.0,14,27,cardinal+bp,1,36,79,0.02497
0.0,14,27,linear,1,22,79,0.01777
0.0,14,27,linear+bp,1,43,79,0.03567
0.0,14,28,cardinal,1,68,72,0.02867
0.0,14,28,cardinal+bp,1,44,72,0.02133
0.0,14,28,linear,1,45,72,0.02552
0.0,14,28,linear+bp,1,49,72,0.02871
0.0,14,29,cardinal,1,6,82,0.00357
0.0,14,29,cardinal+bp,1,6,82,0.00255
0.0,14,29,linear,1,7,82,0.00415
0.0,14,29,linear+bp,1,7,82,0.00322
0.0,14,30,cardinal,1,9,82,0.00554
0.0,14,30,cardinal+bp,1,11,82,0.00598
0.0,14,30,linear,1,12,82,0.00728
0.0,14,30,linear+bp,1,13,82,0.00764
0.0,14,31,cardinal,1,32,75,0.02173
0.0,14,31,cardinal+bp,1,31,75,0.02325
0.0,14,31,linear,1,36,75,0.02514
0.0,14,31,linear+bp,1,46,75,0.04034
0.0,14,32,cardinal,1,11,79,0.00757
0.0,14,32,cardinal+bp,1,12,79,0.00735
0.0,14,32,linear,1,10,79,0.00743
0.0,14,32,linear+bp,1,12,79,0.00822
0.0,14,33,cardinal,1,11,73,0.0081
0.0,14,33,cardinal+bp,1,11,73,0.0092
0.0,14,33,linear,1,12,73,0.00923
0.0,14,33,linear+bp,1,12,73,0.01036
0.0,14,34,cardinal,1,15,78,0.01077
0.0,14,34,cardinal+bp,1,23,78,0.01778
0.0,14,34,linear,1,16,78,0.01206
0.0,14,34,linear+bp,1,24,78,0.0184
0.0,14,35,cardinal,1,35,89,0.02288
0.0,14,35,cardinal+bp,1,58,89,0.04461
0.0,14,35,linear,1,15,89,0.01103
0.0,14,35,linear+bp,1,23,89,0.01829
0.0,14,36,cardinal,1,15,78,0.01136
0.0,14,36,cardinal+bp,1,23,78,0.01874
0.0,14,36,linear,1,13,78,0.01087
0.0,14,36,linear+bp,1,21,78,0.0197
0.0,14,37,cardinal,1,14,72,0.0084
0.0,14,37,cardinal+bp,1,17,72,0.00935
0.0,14,37,linear,1,13,72,0.00886
0.0,14,37,linear+bp,1,17,72,0.00979
0.0,14,38,cardinal,1,39,71,0.01819
0.0,14,38,cardinal+bp,1,30,71,0.01846
0.0,14,38,linear,1,60,71,0.03283
0.0,14,38,linear+bp,1,52,71,0.03742
0.0,14,39,cardinal,1,23,93,0.01359
0.0,14,39,cardinal+bp,1,42,93,0.02938
0.0,14,39,linear,1,25,93,0.0158
0.0,14,39,linear+bp,1,39,93,0.02955
0.0,14,40,cardinal,1,158,78,0.09343
0.0,14,40,cardinal+bp,1,169,78,0.11871
0.0,14,40,linear,1,85,78,0.05772
0.0,14,40,linear+bp,1,102,78,0.08836
0.0,14,41,cardinal,1,12,78,0.00767
0.0,14,41,cardinal+bp,1,13,78,0.00738
0.0,14,41,linear,1,12,78,0.00795
0.0,14,41,linear+bp,1,12,78,0.00695
0.0,14,42,cardinal,1,498,79,0.37383
0.0,14,42,cardinal+bp,1,139,79,0.17055
0.0,14,42,linear,1,185,79,0.11817
0.0,14,42,linear+bp,1,93,79,0.10451
0.0,14,43,cardinal,1,38,81,0.02366
0.0,14,43,cardinal+bp,1,33,81,0.02414
0.0,14,43,linear,1,30,81,0.02013
0.0,14,43,linear+bp,1,38,81,0.02683
0.0,14,44,cardinal,1,34,62,0.01859
0.0,14,44,cardinal+bp,1,85,62,0.051
0.0,14,44,linear,1,39,62,0.0268
0.0,14,44,linear+bp,1,68,62,0.04266
0.0,14,45,cardinal,1,12,85,0.00712
0.0,14,45,cardinal+bp,1,16,85,0.00985
0.0,14,45,linear,1,11,85,0.00727
0.0,14,45,linear+bp,1,17,85,0.01166
0.0,14,46,cardinal,1,445,79,0.26588
0.0,14,46,cardinal+bp,1,184,79,0.12956
0.0,14,46,linear,1,163,79,0.10512
0.0,14,46,linear+bp,1,99,79,0.08105
0.0,14,47,cardinal,1,16,73,0.01
0.0,14,47,cardinal+bp,1,22,73,0.01417
0.0,14,47,linear,1,14,73,0.00968
0.0,14,47,linear+bp,1,25,73,0.01771
0.0,14,48,cardinal,1,32,78,0.02838
0.0,14,48,cardinal+bp,1,33,78,0.03501
0.0,14,48,linear,1,20,78,0.01813
0.0,14,48,linear+bp,1,20,78,0.02213
0.0,14,49,cardinal,1,14,84,0.00767
0.0,14,49,cardinal+bp,1,15,84,0.00825
0.0,14,49,linear,1,14,84,0.0082
0.0,14,49,linear+bp,1,15,84,0.00918
0.1,8,0,cardinal,1,7,45,0.00279
0.1,8,0,cardinal+bp,1,9,45,0.00332
0.1,8,0,linear,1,8,45,0.00381
0.1,8,0,linear+bp,1,8,45,0.00381
0.1,8,1,cardinal,1,9,61,0.00358
0.1,8,1,cardinal+bp,1,9,61,0.00384
0.1,8,1,linear,1,8,61,0.00352
0.1,8,1,linear+bp,1,12,61,0.00584
0.1,8,2,cardinal,1,3,33,0.00056
0.1,8,2,cardinal+bp,1,3,33,0.00042
0.1,8,2,linear,1,3,33,0.00063
0.1,8,2,linear+bp,1,3,33,0.00045
0.1,8,3,cardinal,1,25,50,0.00949
0.1,8,3,cardinal+bp,1,12,50,0.00676
0.1,8,3,linear,1,22,50,0.01179
0.1,8,3,linear+bp,1,15,50,0.01006
0.1,8,4,cardinal,1,7,46,0.00196
0.1,8,4,cardinal+bp,1,9,46,0.00184
0.1,8,4,linear,1,7,46,0.00208
0.1,8,4,linear+bp,1,9,46,0.00206
0.1,8,5,cardinal,1,20,57,0.00574
0.1,8,5,cardinal+bp,1,22,57,0.00671
0.1,8,5,linear,1,14,57,0.00508
0.1,8,5,linear+bp,1,15,57,0.00625
0.1,8,6,cardinal,1,3,40,0.00097
0.1,8,6,cardinal+bp,1,3,40,0.00077
0.1,8,6,linear,1,3,40,0.00109
0.1,8,6,linear+bp,1,3,40,0.00082
0.1,8,7,cardinal,1,6,47,0.0023
0.1,8,7,cardinal+bp,1,7,47,0.0021
0.1,8,7,linear,1,6,47,0.00282
0.1,8,7,linear+bp,1,7,47,0.00232
0.1,8,8,cardinal,1,7,41,0.00182
0.1,8,8,cardinal+bp,1,8,41,0.00241
0.1,8,8,linear,1,7,41,0.00215
0.1,8,8,linear+bp,1,8,41,0.00279
0.1,8,9,cardinal,1,12,45,0.00334
0.1,8,9,cardinal+bp,1,14,45,0.00452
0.1,8,9,linear,1,12,45,0.00371
0.1,8,9,linear+bp,1,13,45,0.00497
0.1,8,10,cardinal,1,16,53,0.00525
0.1,8,10,cardinal+bp,1,19,53,0.0074
0.1,8,10,linear,1,17,53,0.00595
0.1,8,10,linear+bp,1,20,53,0.00848
0.1,8,11,cardinal,1,13,40,0.00474
0.1,8,11,cardinal+bp,1,12,40,0.00531
0.1,8,11,linear,1,13,40,0.0049
0.1,8,11,linear+bp,1,12,40,0.00564
0.1,8,12,cardinal,1,12,42,0.00301
0.1,8,12,cardinal+bp,1,13,42,0.00408
0.1,8,12,linear,1,13,42,0.0039
0.1,8,12,linear+bp,1,14,42,0.00496
0.1,8,13,cardinal,1,33,52,0.01472
0.1,8,13,cardinal+bp,1,22,52,0.01509
0.1,8,13,linear,1,22,52,0.01081
0.1,8,13,linear+bp,1,22,52,0.01543
0.1,8,14,cardinal,1,6,49,0.00206
0.1,8,14,cardinal+bp,1,7,49,0.00229
0.1,8,14,linear,1,5,49,0.00196
0.1,8,14,linear+bp,1,6,49,0.00227
0.1,8,15,cardinal,1,1,36,0.00025
0.1,8,15,cardinal+bp,1,1,36,0.00026
0.1,8,15,linear,1,1,36,0.00024
0.1,8,15,linear+bp,1,1,36,0.00024
0.1,8,16,cardinal,1,10,45,0.0022
0.1,8,16,cardinal+bp,1,12,45,0.00309
0.1,8,16,linear,1,10,45,0.00252
0.1,8,16,linear+bp,1,12,45,0.00334
0.1,8,17,cardinal,1,10,46,0.00273
0.1,8,17,cardinal+bp,1,10,46,0.00333
0.1,8,17,linear,1,10,46,0.00292
0.1,8,17,linear+bp,1,10,46,0.00358
0.1,8,18,cardinal,1,6,48,0.00232
0.1,8,18,cardinal+bp,1,6,48,0.00316
0.1,8,18,linear,1,6,48,0.00257
0.1,8,18,linear+bp,1,6,48,0.00325
0.1,8,19,cardinal,1,9,40,0.00229
0.1,8,19,cardinal+bp,1,10,40,0.00301
0.1,8,19,linear,1,9,40,0.00307
0.1,8,19,linear+bp,1,10,40,0.00322
0.1,8,20,cardinal,1,2,38,0.00059
0.1,8,20,cardinal+bp,1,2,38,0.00049
0.1,8,20,linear,1,2,38,0.00066
0.1,8,20,linear+bp,1,2,38,0.00055
0.1,8,21,cardinal,1,24,46,0.00796
0.1,8,21,cardinal+bp,1,37,46,0.01569
0.1,8,21,linear,1,25,46,0.00893
0.1,8,21,linear+bp,1,37,46,0.01614
0.1,8,22,cardinal,1,4,47,0.00131
0.1,8,22,cardinal+bp,1,4,47,0.00113
0.1,8,22,linear,1,4,47,0.0014
0.1,8,22,linear+bp,1,4,47,0.00119
0.1,8,23,cardinal,1,8,41,0.00319
0.1,8,23,cardinal+bp,1,11,41,0.00477
0.1,8,23,linear,1,8,41,0.00347
0.1,8,23,linear+bp,1,10,41,0.00432
0.1,8,24,cardinal,1,6,61,0.00291
0.1,8,24,cardinal+bp,1,9,61,0.00419
0.1,8,24,linear,1,7,61,0.00331
0.1,8,24,linear+bp,1,9,61,0.00459
0.1,8,25,cardinal,1,2,46,0.00075
0.1,8,25,cardinal+bp,1,2,46,0.00066
0.1,8,25,linear,1,2,46,0.00086
0.1,8,25,linear+bp,1,2,46,0.00068
0.1,8,26,cardinal,1,18,38,0.00739
0.1,8,26,cardinal+bp,1,16,38,0.00895
0.1,8,26,linear,1,13,38,0.00637
0.1,8,26,linear+bp,1,15,38,0.00947
0.1,8,27,cardinal,1,9,42,0.00549
0.1,8,27,cardinal+bp,1,10,42,0.00671
0.1,8,27,linear,1,9,42,0.00521
0.1,8,27,linear+bp,1,12,42,0.0084
0.1,8,28,cardinal,1,5,49,0.00173
0.1,8,28,cardinal+bp,1,5,49,0.00149
0.1,8,28,linear,1,4,49,0.00149
0.1,8,28,linear+bp,1,4,49,0.00134
0.1,8,29,cardinal,1,4,43,0.00109
0.1,8,29,cardinal+bp,1,4,43,0.00092
0.1,8,29,linear,1,4,43,0.00121
0.1,8,29,linear+bp,1,4,43,0.001
0.1,8,30,cardinal,1,20,47,0.006
0.1,8,30,cardinal+bp,1,23,47,0.00767
0.1,8,30,linear,1,18,47,0.00611
0.1,8,30,linear+bp,1,23,47,0.0077
0.1,8,31,cardinal,1,34,52,0.0099
0.1,8,31,cardinal+bp,1,40,52,0.01667
0.1,8,31,linear,1,31,52,0.01003
0.1,8,31,linear+bp,1,37,52,0.01558
0.1,8,32,cardinal,1,3,50,0.00095
0.1,8,32,cardinal+bp,1,3,50,0.00086
0.1,8,32,linear,1,3,50,0.00106
0.1,8,32,linear+bp,1,3,50,0.0009
0.1,8,33,cardinal,1,325,37,0.06191
0.1,8,33,cardinal+bp,1,287,37,0.07898
0.1,8,33,linear,1,226,37,0.05638
0.1,8,33,linear+bp,1,214,37,0.07155
0.1,8,34,cardinal,1,4,42,0.00271
0.1,8,34,cardinal+bp,1,5,42,0.00326
0.1,8,34,linear,1,4,42,0.00284
0.1,8,34,linear+bp,1,5,42,0.00335
0.1,8,35,cardinal,1,4,33,0.0009
0.1,8,35,cardinal+bp,1,4,33,0.00085
0.1,8,35,linear,1,4,33,0.00099
0.1,8,35,linear+bp,1,4,33,0.00114
0.1,8,36,cardinal,1,4,44,0.00122
0.1,8,36,cardinal+bp,1,4,44,0.00081
0.1,8,36,linear,1,5,44,0.00152
0.1,8,36,linear+bp,1,5,44,0.00097
0.1,8,37,cardinal,1,7,41,0.00189
0.1,8,37,cardinal+bp,1,7,41,0.00204
0.1,8,37,linear,1,7,41,0.00219
0.1,8,37,linear+bp,1,7,41,0.00227
0.1,8,38,cardinal,1,3,32,0.00096
0.1,8,38,cardinal+bp,1,3,32,0.00101
0.1,8,38,linear,1,3,32,0.00097
0.1,8,38,linear+bp,1,3,32,0.00083
0.1,8,39,cardinal,1,3,53,0.00115
0.1,8,39,cardinal+bp,1,3,53,0.00088
0.1,8,39,linear,1,3,53,0.00123
0.1,8,39,linear+bp,1,3,53,0.00107
0.1,8,40,cardinal,1,3,52,0.00124
0.1,8,40,cardinal+bp,1,3,52,0.00102
0.1,8,40,linear,1,3,52,0.00136
0.1,8,40,linear+bp,1,3,52,0.00139
0.1,8,41,cardinal,1,5,43,0.00197
0.1,8,41,cardinal+bp,1,6,43,0.00172
0.1,8,41,linear,1,5,43,0.0022
0.1,8,41,linear+bp,1,6,43,0.00203
0.1,8,42,cardinal,1,7,51,0.00285
0.1,8,42,cardinal+bp,1,8,51,0.0029
0.1,8,42,linear,1,7,51,0.00323
0.1,8,42,linear+bp,1,8,51,0.00298
0.1,8,43,cardinal,1,9,41,0.00784
0.1,8,43,cardinal+bp,1,9,41,0.01336
0.1,8,43,linear,1,9,41,0.0082
0.1,8,43,linear+bp,1,9,41,0.0137
0.1,8,44,cardinal,1,4,50,0.00144
0.1,8,44,cardinal+bp,1,4,50,0.00106
0.1,8,44,linear,1,4,50,0.00162
0.1,8,44,linear+bp,1,4,50,0.00115
0.1,8,45,cardinal,1,2,41,0.00062
0.1,8,45,cardinal+bp,1,2,41,0.00048
0.1,8,45,linear,1,2,41,0.00067
0.1,8,45,linear+bp,1,2,41,0.00057
0.1,8,46,cardinal,1,7,57,0.00251
0.1,8,46,cardinal+bp,1,7,57,0.00246
0.1,8,46,linear,1,7,57,0.00267
0.1,8,46,linear+bp,1,7,57,0.00256
0.1,8,47,cardinal,1,3,53,0.00111
0.1,8,47,cardinal+bp,1,3,53,0.0009
0.1,8,47,linear,1,3,53,0.00112
0.1,8,47,linear+bp,1,3,53,0.00101
0.1,8,48,cardinal,1,3,45,0.00103
0.1,8,48,cardinal+bp,1,3,45,0.00089
0.1,8,48,linear,1,3,45,0.0012
0.1,8,48,linear+bp,1,3,45,0.00095
0.1,8,49,cardinal,1,16,53,0.0052
0.1,8,49,cardinal+bp,1,15,53,0.0054
0.1,8,49,linear,1,16,53,0.00592
0.1,8,49,linear+bp,1,17,53,0.00726
0.1,10,0,cardinal,1,11,58,0.0049
0.1,10,0,cardinal+bp,1,14,58,0.00536
0.1,10,0,linear,1,11,58,0.00561
0.1,10,0,linear+bp,1,11,58,0.00569
0.1,10,1,cardinal,1,11,77,0.00597
0.1,10,1,cardinal+bp,1,11,77,0.00696
0.1,10,1,linear,1,10,77,0.00676
0.1,10,1,linear+bp,1,13,77,0.00768
0.1,10,2,cardinal,1,8,42,0.00198
0.1,10,2,cardinal+bp,1,8,42,0.00205
0.1,10,2,linear,1,8,42,0.00216
0.1,10,2,linear+bp,1,8,42,0.00225
0.1,10,3,cardinal,1,75,60,0.03615
0.1,10,3,cardinal+bp,1,45,60,0.03055
0.1,10,3,linear,1,35,60,0.02434
0.1,10,3,linear+bp,1,46,60,0.03431
0.1,10,4,cardinal,1,8,63,0.00302
0.1,10,4,cardinal+bp,1,12,63,0.00404
0.1,10,4,linear,1,8,63,0.00302
0.1,10,4,linear+bp,1,12,63,0.00444
0.1,10,5,cardinal,1,23,71,0.00859
0.1,10,5,cardinal+bp,1,25,71,0.00965
0.1,10,5,linear,1,17,71,0.00765
0.1,10,5,linear+bp,1,17,71,0.00786
0.1,10,6,cardinal,1,10,51,0.00431
0.1,10,6,cardinal+bp,1,16,51,0.00674
0.1,10,6,linear,1,15,51,0.00647
0.1,10,6,linear+bp,1,23,51,0.01078
0.1,10,7,cardinal,1,9,64,0.00395
0.1,10,7,cardinal+bp,1,11,64,0.00397
0.1,10,7,linear,1,9,64,0.00432
0.1,10,7,linear+bp,1,11,64,0.00426
0.1,10,8,cardinal,1,8,54,0.00263
0.1,10,8,cardinal+bp,1,9,54,0.00294
0.1,10,8,linear,1,8,54,0.00277
0.1,10,8,linear+bp,1,9,54,0.00319
0.1,10,9,cardinal,1,53,56,0.01716
0.1,10,9,cardinal+bp,1,83,56,0.03345
0.1,10,9,linear,1,28,56,0.01051
0.1,10,9,linear+bp,1,32,56,0.01508
0.1,10,10,cardinal,1,30,63,0.01187
0.1,10,10,cardinal+bp,1,43,63,0.02021
0.1,10,10,linear,1,51,63,0.02391
0.1,10,10,linear+bp,1,46,63,0.02485
0.1,10,11,cardinal,1,42,47,0.01619
0.1,10,11,cardinal+bp,1,48,47,0.0221
0.1,10,11,linear,1,32,47,0.01264
0.1,10,11,linear+bp,1,33,47,0.01606
0.1,10,12,cardinal,1,14,56,0.00444
0.1,10,12,cardinal+bp,1,15,56,0.00502
0.1,10,12,linear,1,15,56,0.00553
0.1,10,12,linear+bp,1,16,56,0.00669
0.1,10,13,cardinal,1,37,62,0.01802
0.1,10,13,cardinal+bp,1,38,62,0.02419
0.1,10,13,linear,1,27,62,0.01506
0.1,10,13,linear+bp,1,28,62,0.02007
0.1,10,14,cardinal,1,11,64,0.00386
0.1,10,14,cardinal+bp,1,17,64,0.00666
0.1,10,14,linear,1,9,64,0.00363
0.1,10,14,linear+bp,1,11,64,0.00442
0.1,10,15,cardinal,1,3,52,0.00132
0.1,10,15,cardinal+bp,1,3,52,0.00115
0.1,10,15,linear,1,3,52,0.00144
0.1,10,15,linear+bp,1,3,52,0.0012
0.1,10,16,cardinal,1,13,59,0.00378
0.1,10,16,cardinal+bp,1,15,59,0.00517
0.1,10,16,linear,1,13,59,0.00397
0.1,10,16,linear+bp,1,15,59,0.00551
0.1,10,17,cardinal,1,137,57,0.03449
0.1,10,17,cardinal+bp,1,139,57,0.04693
0.1,10,17,linear,1,141,57,0.04043
0.1,10,17,linear+bp,1,144,57,0.05707
0.1,10,18,cardinal,1,19,58,0.00789
0.1,10,18,cardinal+bp,1,19,58,0.0099
0.1,10,18,linear,1,12,58,0.00517
0.1,10,18,linear+bp,1,12,58,0.00625
0.1,10,19,cardinal,1,26,58,0.01206
0.1,10,19,cardinal+bp,1,31,58,0.01676
0.1,10,19,linear,1,34,58,0.01748
0.1,10,19,linear+bp,1,34,58,0.01987
0.1,10,20,cardinal,1,3,46,0.00103
0.1,10,20,cardinal+bp,1,3,46,0.00081
0.1,10,20,linear,1,3,46,0.0011
0.1,10,20,linear+bp,1,3,46,0.00082
0.1,10,21,cardinal,1,30,53,0.0112
0.1,10,21,cardinal+bp,1,30,53,0.01443
0.1,10,21,linear,1,31,53,0.01282
0.1,10,21,linear+bp,1,34,53,0.01912
0.1,10,22,cardinal,1,4,55,0.00181
0.1,10,22,cardinal+bp,1,4,55,0.0014
0.1,10,22,linear,1,4,55,0.00173
0.1,10,22,linear+bp,1,4,55,0.00145
0.1,10,23,cardinal,1,8,52,0.00349
0.1,10,23,cardinal+bp,1,11,52,0.00513
0.1,10,23,linear,1,8,52,0.00379
0.1,10,23,linear+bp,1,12,52,0.00536
0.1,10,24,cardinal,1,7,73,0.00339
0.1,10,24,cardinal+bp,1,11,73,0.00509
0.1,10,24,linear,1,9,73,0.00467
0.1,10,24,linear+bp,1,11,73,0.00545
0.1,10,25,cardinal,1,3,63,0.00131
0.1,10,25,cardinal+bp,1,3,63,0.00109
0.1,10,25,linear,1,3,63,0.00137
0.1,10,25,linear+bp,1,3,63,0.0011
0.1,10,26,cardinal,1,129,51,0.05141
0.1,10,26,cardinal+bp,1,42,51,0.02362
0.1,10,26,linear,1,35,51,0.01747
0.1,10,26,linear+bp,1,31,51,0.01905
0.1,10,27,cardinal,1,12,54,0.00703
0.1,10,27,cardinal+bp,1,15,54,0.00877
0.1,10,27,linear,1,12,54,0.00772
0.1,10,27,linear+bp,1,16,54,0.01235
0.1,10,28,cardinal,1,38,58,0.01146
0.1,10,28,cardinal+bp,1,27,58,0.01081
0.1,10,28,linear,1,60,58,0.02173
0.1,10,28,linear+bp,1,42,58,0.01887
0.1,10,29,cardinal,1,6,45,0.00218
0.1,10,29,cardinal+bp,1,6,45,0.00145
0.1,10,29,linear,1,5,45,0.00183
0.1,10,29,linear+bp,1,5,45,0.00118
0.1,10,30,cardinal,1,88,57,0.02677
0.1,10,30,cardinal+bp,1,97,57,0.03531
0.1,10,30,linear,1,80,57,0.0278
0.1,10,30,linear+bp,1,93,57,0.03767
0.1,10,31,cardinal,1,34,55,0.01142
0.1,10,31,cardinal+bp,1,43,55,0.01905
0.1,10,31,linear,1,33,55,0.01217
0.1,10,31,linear+bp,1,39,55,0.01832
0.1,10,32,cardinal,1,6,62,0.00194
0.1,10,32,cardinal+bp,1,10,62,0.00319
0.1,10,32,linear,1,6,62,0.00217
0.1,10,32,linear+bp,1,9,62,0.00377
0.1,10,33,cardinal,1,202,48,0.04826
0.1,10,33,cardinal+bp,1,211,48,0.06367
0.1,10,33,linear,1,182,48,0.05271
0.1,10,33,linear+bp,1,182,48,0.06774
0.1,10,34,cardinal,1,23,60,0.00969
0.1,10,34,cardinal+bp,1,24,60,0.0133
