density,agents,seed,method,success,expansions,cost,runtime
0.2,12,3,mlp,1,21,86,0.01388
0.2,12,4,cardinal,1,825,89,0.51787
0.2,12,4,linear,1,380,89,0.28079
0.2,12,4,mlp,1,216,89,0.20473
0.2,12,5,cardinal,1,274,81,0.15779
0.2,12,5,linear,1,44,81,0.04451
0.2,12,5,mlp,1,44,81,0.04358
0.2,12,6,cardinal,1,1858,128,2.93433
0.2,12,6,linear,1,330,128,0.39002
0.2,12,6,mlp,1,1630,128,2.06713
0.2,12,7,cardinal,1,869,105,0.49424
0.2,12,7,linear,1,352,105,0.27526
0.2,12,7,mlp,0,8000,,5.48325
0.2,12,8,cardinal,1,12,82,0.00538
0.2,12,8,linear,1,11,82,0.0048
0.2,12,8,mlp,1,11,82,0.00493
0.2,12,9,cardinal,1,316,79,0.17149
0.2,12,9,linear,1,367,79,0.24929
0.2,12,9,mlp,1,611,79,0.36346
0.2,12,10,cardinal,1,3180,124,1.94422
0.2,12,10,linear,1,3333,124,2.42618
0.2,12,10,mlp,0,8000,,6.64511
0.2,12,11,cardinal,1,1575,107,1.37966
0.2,12,11,linear,1,880,107,0.70996
0.2,12,11,mlp,0,8000,,7.90883
0.2,12,12,cardinal,1,213,105,0.14013
0.2,12,12,linear,1,314,105,0.2074
0.2,12,12,mlp,1,493,105,0.3106
0.2,12,13,cardinal,1,43,74,0.01952
0.2,12,13,linear,1,18,74,0.00901
0.2,12,13,mlp,1,34,74,0.01659
0.2,12,14,cardinal,1,112,71,0.08118
0.2,12,14,linear,1,48,71,0.04735
0.2,12,14,mlp,1,30,71,0.03544
0.2,12,15,cardinal,1,9,76,0.00434
0.2,12,15,linear,1,11,76,0.00656
0.2,12,15,mlp,1,13,76,0.00707
0.2,12,16,cardinal,1,171,121,0.08942
0.2,12,16,linear,1,112,121,0.06572
0.2,12,16,mlp,1,228,121,0.13973
0.2,12,17,cardinal,0,8000,,7.07153
0.2,12,17,linear,1,1616,122,1.76532
0.2,12,17,mlp,0,8000,,8.29875
0.2,12,18,cardinal,1,1563,84,0.82551
0.2,12,18,linear,1,135,84,0.12613
0.2,12,18,mlp,1,144,84,0.11813
0.2,12,19,cardinal,0,8000,,5.17431
0.2,12,19,linear,0,8000,,6.2706
0.2,12,19,mlp,0,8000,,6.27417
0.2,12,20,cardinal,1,25,85,0.00878
0.2,12,20,linear,1,26,85,0.01012
0.2,12,20,mlp,1,46,85,0.0186
0.2,12,21,cardinal,1,28,122,0.0158
0.2,12,21,linear,1,41,122,0.02685
0.2,12,21,mlp,1,42,122,0.02627
0.2,12,22,cardinal,0,8000,,6.63051
0.2,12,22,linear,1,1999,102,2.15911
0.2,12,22,mlp,0,8000,,7.85687
0.2,12,23,cardinal,0,8000,,5.56639
0.2,12,23,linear,0,8000,,8.40566
0.2,12,23,mlp,0,8000,,7.76185
0.2,12,24,cardinal,1,181,86,0.07004
0.2,12,24,linear,1,324,86,0.14831
0.2,12,24,mlp,1,1566,86,0.70765
0.2,12,25,cardinal,1,42,120,0.03825
0.2,12,25,linear,1,44,120,0.0404
0.2,12,25,mlp,1,36,120,0.03738
0.2,12,26,cardinal,1,13,76,0.00704
0.2,12,26,linear,1,11,76,0.00639
0.2,12,26,mlp,1,13,76,0.00781
0.2,12,27,cardinal,1,483,99,0.26966
0.2,12,27,linear,1,92,99,0.06162
0.2,12,27,mlp,1,194,99,0.13965
0.2,12,28,cardinal,1,1142,119,0.95437
0.2,12,28,linear,1,899,119,0.95724
0.2,12,28,mlp,1,3949,119,5.39855
0.2,12,29,cardinal,1,3082,103,1.4873
0.2,12,29,linear,1,650,103,0.4033
0.2,12,29,mlp,0,8000,,5.771
0.2,12,30,cardinal,1,19,81,0.01145
0.2,12,30,linear,1,20,81,0.01231
0.2,12,30,mlp,1,20,81,0.01301
0.2,12,31,cardinal,1,13,67,0.00683
0.2,12,31,linear,1,9,67,0.00574
0.2,12,31,mlp,1,12,67,0.00671
0.2,12,32,cardinal,1,147,114,0.12428
0.2,12,32,linear,1,79,114,0.0759
0.2,12,32,mlp,1,168,114,0.14402
0.2,12,33,cardinal,1,22,85,0.01033
0.2,12,33,linear,1,19,85,0.01046
0.2,12,33,mlp,1,39,85,0.01997
0.2,12,34,cardinal,1,1260,100,1.03366
0.2,12,34,linear,1,440,100,0.35253
0.2,12,34,mlp,1,569,100,0.46427
0.2,12,35,cardinal,0,8000,,6.0371
0.2,12,35,linear,1,3813,115,3.51079
0.2,12,35,mlp,0,8000,,7.42159
0.2,12,36,cardinal,0,8000,,5.55166
0.2,12,36,linear,1,2306,156,5.01178
0.2,12,36,mlp,0,6329,,10.00063
0.2,12,37,cardinal,1,22,117,0.01646
0.2,12,37,linear,1,15,117,0.01319
0.2,12,37,mlp,1,18,117,0.01475
0.2,12,38,cardinal,1,875,104,0.43761
0.2,12,38,linear,1,849,104,0.57242
0.2,12,38,mlp,1,4275,104,3.21513
0.2,12,39,cardinal,1,754,93,0.46531
0.2,12,39,linear,1,186,93,0.13663
0.2,12,39,mlp,1,1440,93,1.01782
0.2,14,0,cardinal,1,4024,135,2.94655
0.2,14,0,linear,1,2524,135,2.13517
0.2,14,0,mlp,0,8000,,6.45805
0.2,14,1,cardinal,1,2093,109,1.19906
0.2,14,1,linear,1,243,109,0.1825
0.2,14,1,mlp,1,224,109,0.16741
0.2,14,2,cardinal,1,1275,130,1.47452
0.2,14,2,linear,1,114,130,0.18859
0.2,14,2,mlp,1,3296,130,4.17793
0.2,14,3,cardinal,1,257,101,0.13654
0.2,14,3,linear,1,158,101,0.11323
0.2,14,3,mlp,1,431,101,0.319
0.2,14,4,cardinal,1,3513,106,2.68134
0.2,14,4,linear,1,1515,106,1.37096
0.2,14,4,mlp,1,1098,106,1.07215
0.2,14,5,cardinal,0,8000,,5.38366
0.2,14,5,linear,1,3174,101,2.54163
0.2,14,5,mlp,0,8000,,6.44005
0.2,14,6,cardinal,0,6601,,10.00099
0.2,14,6,linear,1,414,144,0.50983
0.2,14,6,mlp,1,978,144,1.0123
0.2,14,7,cardinal,1,6381,130,4.67615
0.2,14,7,linear,1,2111,130,2.04667
0.2,14,7,mlp,0,8000,,6.48689
0.2,14,8,cardinal,1,35,108,0.02097
0.2,14,8,linear,1,32,108,0.02123
0.2,14,8,mlp,1,187,108,0.1182
0.2,14,9,cardinal,1,4139,97,2.77216
0.2,14,9,linear,1,3530,97,3.04856
0.2,14,9,mlp,0,8000,,6.58013
0.2,14,10,cardinal,0,8000,,6.04282
0.2,14,10,linear,0,8000,,9.26103
0.2,14,10,mlp,0,8000,,7.02408
0.2,14,11,cardinal,0,8000,,7.28439
0.2,14,11,linear,0,8000,,8.20545
0.2,14,11,mlp,0,8000,,8.33958
0.2,14,12,cardinal,1,221,120,0.17024
0.2,14,12,linear,1,292,120,0.22726
0.2,14,12,mlp,1,512,120,0.37068
0.2,14,13,cardinal,1,811,92,0.39932
0.2,14,13,linear,1,123,92,0.07566
0.2,14,13,mlp,1,553,92,0.32848
0.2,14,14,cardinal,1,162,94,0.14629
0.2,14,14,linear,1,52,94,0.05055
0.2,14,14,mlp,1,191,94,0.19281
0.2,14,15,cardinal,1,14,96,0.00909
0.2,14,15,linear,1,16,96,0.01101
0.2,14,15,mlp,1,14,96,0.00898
0.2,14,16,cardinal,1,7968,147,4.9065
0.2,14,16,linear,1,7336,147,5.46466
0.2,14,16,mlp,0,8000,,6.42063
0.2,14,17,cardinal,0,8000,,8.23268
0.2,14,17,linear,0,8000,,8.99285
0.2,14,17,mlp,0,8000,,8.97204
0.2,14,18,cardinal,0,8000,,4.61556
0.2,14,18,linear,1,1635,101,1.26194
0.2,14,18,mlp,1,3946,101,3.07627
0.2,14,19,cardinal,0,8000,,6.02195
0.2,14,19,linear,0,8000,,7.07313
0.2,14,19,mlp,0,8000,,7.57398
0.2,14,20,cardinal,1,30,92,0.01274
0.2,14,20,linear,1,31,92,0.01475
0.2,14,20,mlp,1,163,92,0.08476
0.2,14,21,cardinal,0,8000,,5.76966
0.2,14,21,linear,0,8000,,7.55918
0.2,14,21,mlp,0,8000,,7.34421
0.2,14,22,cardinal,0,8000,,7.04038
0.2,14,22,linear,0,7934,,10.00079
0.2,14,22,mlp,0,8000,,7.39195
0.2,14,23,cardinal,0,8000,,6.22596
0.2,14,23,linear,0,7445,,10.00109
0.2,14,23,mlp,0,8000,,8.36295
0.2,14,24,cardinal,1,4401,99,3.41811
0.2,14,24,linear,1,729,99,0.55906
0.2,14,24,mlp,1,2298,99,1.65021
0.2,14,25,cardinal,1,445,130,0.47364
0.2,14,25,linear,1,133,130,0.15614
0.2,14,25,mlp,1,2113,130,1.70622
0.2,14,26,cardinal,1,30,97,0.01847
0.2,14,26,linear,1,14,97,0.01037
0.2,14,26,mlp,1,24,97,0.0172
0.2,14,27,cardinal,1,3090,118,2.25812
0.2,14,27,linear,1,471,118,0.39924
0.2,14,27,mlp,0,8000,,6.68263
0.2,14,28,cardinal,0,6282,,10.00091
0.2,14,28,linear,1,3367,137,4.13885
0.2,14,28,mlp,0,6034,,10.0015
0.2,14,29,cardinal,0,8000,,4.67316
0.2,14,29,linear,0,7416,,10.00001
0.2,14,29,mlp,0,8000,,7.52523
0.2,14,30,cardinal,1,278,95,0.16155
0.2,14,30,linear,1,74,95,0.05623
0.2,14,30,mlp,1,710,95,0.57039
0.2,14,31,cardinal,1,10,71,0.00637
0.2,14,31,linear,1,11,71,0.00727
0.2,14,31,mlp,1,12,71,0.00803
0.2,14,32,cardinal,1,163,139,0.15414
0.2,14,32,linear,1,141,139,0.15622
0.2,14,32,mlp,0,8000,,7.46757
0.2,14,33,cardinal,1,276,106,0.15678
0.2,14,33,linear,1,100,106,0.07256
0.2,14,33,mlp,1,866,106,0.58274
0.2,14,34,cardinal,1,1501,113,1.38401
0.2,14,34,linear,1,491,113,0.45219
0.2,14,34,mlp,1,2185,113,2.21889
0.2,14,35,cardinal,0,8000,,6.95184
0.2,14,35,linear,0,8000,,8.32283
0.2,14,35,mlp,0,8000,,7.54453
0.2,14,36,cardinal,0,8000,,6.73067
0.2,14,36,linear,0,4713,,10.00073
0.2,14,36,mlp,0,5335,,10.00196
0.2,14,37,cardinal,1,6453,132,6.8392
0.2,14,37,linear,1,353,132,0.55898
0.2,14,37,mlp,1,208,132,0.29194
0.2,14,38,cardinal,0,8000,,5.62357
0.2,14,38,linear,1,7743,124,6.87594
0.2,14,38,mlp,0,8000,,6.11522
0.2,14,39,cardinal,1,1839,106,1.32426
0.2,14,39,linear,1,229,106,0.18836
0.2,14,39,mlp,1,1095,106,0.88648
