density,agents,seed,method,success,expansions,cost,runtime
0.2,12,22,cardinal,1,35,87,0.02733
0.2,12,22,linear,1,26,87,0.0218
0.2,12,22,mlp,1,26,87,0.02204
0.2,12,23,cardinal,1,4171,170,3.14434
0.2,12,23,linear,1,4549,170,4.34764
0.2,12,23,mlp,0,8000,,6.90803
0.2,12,24,cardinal,1,9,93,0.00543
0.2,12,24,linear,1,8,93,0.00575
0.2,12,24,mlp,1,10,93,0.00641
0.2,12,25,cardinal,1,556,116,0.30734
0.2,12,25,linear,1,102,116,0.06939
0.2,12,25,mlp,1,194,116,0.12612
0.2,12,26,cardinal,1,43,107,0.04381
0.2,12,26,linear,1,25,107,0.02532
0.2,12,26,mlp,1,77,107,0.07992
0.2,12,27,cardinal,1,23,137,0.01628
0.2,12,27,linear,1,19,137,0.01507
0.2,12,27,mlp,1,207,137,0.14133
0.2,12,28,cardinal,1,7,99,0.00382
0.2,12,28,linear,1,7,99,0.00366
0.2,12,28,mlp,1,7,99,0.00355
0.2,12,29,cardinal,1,162,96,0.08179
0.2,12,29,linear,1,176,96,0.10947
0.2,12,29,mlp,1,823,96,0.5775
0.2,14,0,cardinal,0,8000,,10.12193
0.2,14,0,linear,1,2980,164,3.88598
0.2,14,0,mlp,0,8000,,10.25143
0.2,14,1,cardinal,1,47,141,0.03789
0.2,14,1,linear,1,55,141,0.05746
0.2,14,1,mlp,1,113,141,0.11125
0.2,14,2,cardinal,1,15,108,0.00907
0.2,14,2,linear,1,20,108,0.01244
0.2,14,2,mlp,1,50,108,0.02932
0.2,14,3,cardinal,1,4082,126,2.20092
0.2,14,3,linear,1,1010,126,0.61409
0.2,14,3,mlp,0,8000,,5.03791
0.2,14,4,cardinal,1,255,105,0.165
0.2,14,4,linear,1,171,105,0.1464
0.2,14,4,mlp,1,469,105,0.4107
0.2,14,5,cardinal,0,8000,,5.80321
0.2,14,5,linear,0,8000,,7.40328
0.2,14,5,mlp,0,8000,,6.49318
0.2,14,6,cardinal,1,255,139,0.44249
0.2,14,6,linear,1,111,139,0.19721
0.2,14,6,mlp,0,6500,,12.00255
0.2,14,7,cardinal,1,1303,141,1.41026
0.2,14,7,linear,1,140,141,0.21906
0.2,14,7,mlp,1,323,141,0.50268
0.2,14,8,cardinal,1,341,127,0.21411
0.2,14,8,linear,1,298,127,0.20521
0.2,14,8,mlp,1,3094,127,1.97316
0.2,14,9,cardinal,1,375,166,0.26162
0.2,14,9,linear,1,281,166,0.23752
0.2,14,9,mlp,0,8000,,6.30986
0.2,14,10,cardinal,0,8000,,10.10435
0.2,14,10,linear,1,95,173,0.48949
0.2,14,10,mlp,0,6895,,12.00323
0.2,14,11,cardinal,1,20,135,0.01556
0.2,14,11,linear,1,19,135,0.01519
0.2,14,11,mlp,1,20,135,0.01746
0.2,14,12,cardinal,1,128,127,0.10471
0.2,14,12,linear,1,49,127,0.05099
0.2,14,12,mlp,1,172,127,0.16109
0.2,14,13,cardinal,1,60,100,0.03794
0.2,14,13,linear,1,51,100,0.0336
0.2,14,13,mlp,1,65,100,0.04307
0.2,14,14,cardinal,0,8000,,6.83938
0.2,14,14,linear,0,8000,,9.6007
0.2,14,14,mlp,0,6733,,12.00025
0.2,14,15,cardinal,1,82,120,0.06138
0.2,14,15,linear,1,66,120,0.05467
0.2,14,15,mlp,1,74,120,0.06609
0.2,14,16,cardinal,1,41,80,0.0188
0.2,14,16,linear,1,41,80,0.02304
0.2,14,16,mlp,1,42,80,0.02184
0.2,14,17,cardinal,1,840,158,0.79028
0.2,14,17,linear,1,96,158,0.12696
0.2,14,17,mlp,0,8000,,10.1668
0.2,14,18,cardinal,1,602,116,0.35104
0.2,14,18,linear,1,620,116,0.41564
0.2,14,18,mlp,1,1703,116,1.23806
0.2,14,19,cardinal,0,8000,,7.21101
0.2,14,19,linear,1,517,142,0.79639
0.2,14,19,mlp,0,8000,,9.39278
0.2,14,20,cardinal,1,2170,160,6.89
0.2,14,20,linear,1,111,160,0.4995
0.2,14,20,mlp,0,3553,,12.00288
0.2,14,21,cardinal,1,4990,151,4.68893
0.2,14,21,linear,1,815,151,1.07653
0.2,14,21,mlp,0,8000,,8.19127
0.2,14,22,cardinal,1,35,96,0.03054
0.2,14,22,linear,1,26,96,0.02429
0.2,14,22,mlp,1,26,96,0.02481
0.2,14,23,cardinal,0,8000,,7.20553
0.2,14,23,linear,0,8000,,11.75924
0.2,14,23,mlp,0,8000,,11.51744
0.2,14,24,cardinal,1,19,115,0.01373
0.2,14,24,linear,1,23,115,0.01941
0.2,14,24,mlp,1,25,115,0.02013
0.2,14,25,cardinal,0,8000,,6.55331
0.2,14,25,linear,1,2806,130,2.63103
0.2,14,25,mlp,0,8000,,7.28481
0.2,14,26,cardinal,1,1410,134,1.49597
0.2,14,26,linear,1,418,134,0.46945
0.2,14,26,mlp,1,1732,134,1.88326
0.2,14,27,cardinal,1,784,153,0.64752
0.2,14,27,linear,1,47,153,0.04717
0.2,14,27,mlp,1,3807,153,3.95102
0.2,14,28,cardinal,1,12,121,0.00752
0.2,14,28,linear,1,12,121,0.00757
0.2,14,28,mlp,1,16,121,0.00989
0.2,14,29,cardinal,1,165,117,0.10097
0.2,14,29,linear,1,157,117,0.11586
0.2,14,29,mlp,1,1367,117,1.20818
